,796_female,195_male,354_male,306_male,705_female,853_male,228_female,850_male,136_female,332_male,843_male,385_male,32_female,732_male,787_female,486_female,317_male,739_male,59_male,820_male,584_female,385_female,386_female,437_female,595_male,517_male,843_female,176_male,105_female,359_female,437_male,362_male,390_male,91_male,208_male,48_female,304_female,32_male,853_female,101_female,705_male,365_male,153_female,377_male,390_female,737_female,176_female,820_female,31_male,737_male,395_female,832_male,787_male,362_female,131_male,181_female,365_female,900_female,377_female,409_female,879_male,703_male,584_male,335_male,317_female,304_male,320_female,359_male,439_female,405_female,309_female,306_female,732_female,91_female,100_female,350_female,75_male,228_male,354_female,105_male,256_female,75_female,859_female,850_female,595_female,517_female,439_male,350_male,195_female,48_male,321_male,786_male,335_female,786_female,59_female,832_female,93_female,790_male,26_female,21_female,100_male,21_male,208_female,395_male,802_male,900_male,859_male,332_female,486_male,26_male,309_male
362_female,0.41863649488489674,0.4314656478734996,0.21388448532004006,0.4188336535099383,0.44089167537443397,0.3731997737352034,0.44112149532710276,0.4208860013065469,0.4110464694667621,0.30940902158990835,0.42654969792270125,0.4240681723707912,0.24301832662655604,0.24227642052810744,0.29504739761620513,0.29417768055679727,0.43384891029886097,0.40926912988266917,0.43484810444388644,0.4515924432564672,0.4515924432564672,0.42927947462982463,0.3448960640500539,0.3800737754018233,0.2706381474279653,0.38425633780771073,0.4026191842339623,0.3308513323559288,0.44066840907108373,0.18041601451472772,0.3703866446706908,0.35089160616904363,0.3717576341715546,0.42557698248091436,0.41213601179506076,0.2301120949109488,0.381650106133512,0.3888913186184869,0.2873438216996373,0.43095888705685603,0.41739946586560644,0.2727313912925293,0.40804988539967096,0.2469524066026373,0.36961730918317,0.3527648618529762,0.34798031370908344,0.4221109521538706,0.4139749377199571,0.2696489912427822,0.4189112045254034,0.31084429178564355,0.42969891168886853,4.46951523276132e-309,0.430299219587972,0.4410768142383735,0.27057654346740556,0.4457638183512347,0.3029645288555056,0.4094375816401443,0.40153181781145597,0.30168576834714955,0.4515924432564672,0.40234868842689886,0.37557790575066907,0.4294587103883527,0.41480905965531445,0.4043634251250553,0.4060627545252343,0.2463503982563574,0.4229906536330328,0.4056686096863127,0.3429351060465474,0.2847038738547065,0.44564028370796427,0.1780127030137687,0.4207646716918232,0.4272,0.24077177311942888,0.44228827325811126,0.42131960153884107,0.21762281938453798,0.3815528365991342,0.32174942903272385,0.40073633531577457,0.26471993500265933,0.41356324467537275,0.35893120746598267,0.4363516712550948,0.44266064997613574,0.3740232241916457,0.37634889517605696,0.4290995510958542,0.38182537192319976,0.4318915867406701,0.41855474201671317,0.22691739040095926,0.3366802247394768,0.38902691333856776,0.41480748619343516,0.45159244325646714,0.44657362015023394,0.3746735057531596,0.4358697505256578,0.4283867801358806,0.392146257031588,0.32566517076633594,0.2762017509726471,0.24975684208767632,0.4515924432564672,0.37850197758734344
131_male,0.20483041757591447,0.2013906868365573,0.277540770873128,0.18393639087347316,0.20115027554832265,0.19016319766298698,0.1653271028037383,0.20115027554832265,0.20115027554832265,0.2784307233901671,0.2120797425749898,0.17250935291672437,0.2956659387488866,0.25491649804971483,0.4216074268594888,0.3369637674993956,0.22120911793855302,0.20510781521618524,0.2120797425749898,0.2120797425749898,0.2120797425749898,0.20107630284425046,0.26936835399617776,0.25523232323232325,0.4275992158893368,0.21178385175870104,0.211783851758701,0.2013906868365573,0.2120797425749898,0.35238807398439376,0.20976064210978929,0.20219798045338414,0.164258081123955,0.2013906868365573,0.18510412827128642,0.31915264359417495,0.20139068683655728,0.21178385175870107,0.20318452491030808,0.15935205330432417,0.20318452491030808,0.24672057914695528,0.421147019367647,0.23207299476031745,0.17606949045034886,0.2120797425749898,0.16089425391095064,0.21207974257498982,0.20897342111680078,0.2839496999466531,0.2120797425749898,0.2936906311082925,0.211783851758701,0.430299219587972,9.544933609653854e-309,0.19546114606992587,0.313542812552318,0.2120797425749898,0.211783851758701,0.2120797425749898,0.2013906868365573,0.211783851758701,0.2120797425749898,0.19137322307906718,0.15416903236272206,0.21174074197749354,0.20139068683655728,0.21178385175870107,0.2120797425749898,0.23267500310659733,0.21867828516313564,0.19667229322401736,0.1997263527207317,0.20115027554832265,0.2120797425749898,0.3256167201443636,0.2120797425749898,0.20115027554832265,0.2455994743576443,0.21207974257498982,0.20107630284425043,0.2614025819784167,0.20152013906868363,0.16069857482130062,0.2120797425749898,0.3373847678197376,0.20318452491030806,0.2019096005606167,0.21846452142138034,0.19087082917516376,0.4034518037647716,0.211783851758701,0.20115027554832265,0.4275992158893368,0.20483041757591447,0.13485417595908872,0.2521080109619954,0.20152013906868366,0.11625640668092907,0.23268020734848238,0.2120797425749898,0.20483041757591447,0.25196288365453245,0.2120797425749898,0.08188475013566554,0.2120797425749898,0.20510781521618526,0.3026858213616489,0.2705741532906871,0.21207974257498982,0.20318452491030808
181_female,0.20141862456715193,0.1966526417693711,0.28046929202861837,0.18384420373357913,0.19648508768663664,0.19003679671919324,0.16528037383177568,0.1964850876866366,0.19648508768663664,0.277354742592286,0.21061548199724467,0.17249203270056812,0.29859445990437694,0.2578450192052052,0.4227203336187958,0.33989228865488597,0.08238689121509199,0.20780759832721463,0.21061548199724467,0.21061548199724464,0.21061548199724467,0.19559146591205273,0.26895183025432445,0.25426262626262625,0.4345290970056884,0.2101872882302565,0.2101872882302565,0.19665264176937108,0.21061548199724467,0.3553165951398841,0.20947398595384836,0.19823509699519679,0.17846518377730314,0.19665264176937108,0.1848737559896793,0.3220811647496653,0.19665264176937108,0.2101872882302565,0.20028298022861823,0.15926706554256187,0.20028298022861823,0.24964910030244553,0.42397133194079206,0.23500151591580776,0.1755585312566072,0.21053273550430754,0.15869434416365824,0.21061548199724467,0.2084857351865399,0.28687822110214345,0.21061548199724467,0.2966191522637829,0.21018728823025654,0.4410768142383735,0.19546114606992587,1.7347309187945224e-308,0.31647133370780833,0.21061548199724467,0.21018728823025656,0.21061548199724467,0.1966526417693711,0.21018728823025654,0.21061548199724467,0.19081575768837686,0.1538851488360775,0.21160717267172002,0.19665264176937108,0.21018728823025656,0.21061548199724467,0.23560352426208764,0.21754747730069512,0.1965758379551483,0.19546114606992587,0.19725004866373852,0.21061548199724467,0.32854524129985396,0.21061548199724464,0.19648508768663664,0.24449285887194383,0.21061548199724464,0.1955914659120527,0.26433110313390706,0.19812339427337378,0.16096607226632773,0.22072457832222508,0.34031328897522795,0.2002829802286182,0.20113875262789066,0.21805436444311865,0.18907016097539808,0.4063803249202619,0.2101872882302565,0.19648508768663664,0.4330932477778654,0.20141862456715193,0.13662460642892255,0.2550365321174857,0.19812339427337378,0.19546114606992593,0.23183255631989047,0.21061548199724467,0.20141862456715193,0.25158616860972316,0.2106154819972446,0.19546114606992587,0.21061548199724467,0.20337342219905424,0.301686445971268,0.2650209960362623,0.2106154819972446,0.20028298022861823
365_female,0.3587516023799209,0.3602265245661253,0.220688636512834,0.340974941168534,0.28503772089978985,0.29911962703738215,0.35644859813084107,0.2656942936545226,0.25348143197426853,0.2788859460354245,0.350657949184805,0.3500069280864625,0.24527472527472527,0.28869797632684235,0.17075239878305637,0.28332852253515317,0.26922556135638387,0.34002939338352756,0.3672483052975144,0.3688511488511488,0.3688511488511489,0.298262362134489,0.26953986377223504,0.2560202020202019,0.35366212951505505,0.35811541642807143,0.3180863100048489,0.24105894105894105,0.3622292356620713,0.24099830717847825,0.27893809883203613,0.24303499736404557,0.34602954755309323,0.33966161106004883,0.3356850576625733,0.1959388296751906,0.28099331307329933,0.3548653106102254,0.32880152663780504,0.3522572749524068,0.3220344151245661,0.363036963036963,0.23641247103433743,0.25575410573354884,0.32551715674557313,0.35559396603857274,0.2671389080233846,0.36385312350977583,0.24849234890932037,0.23769675234110377,0.35404016814572636,0.2974646753711322,0.363036963036963,0.27057654346740556,0.313542812552318,0.31647133370780833,4.2743548911563e-309,0.3688511488511488,0.363036963036963,0.35594160044354095,0.31241915584619073,0.3298658131991465,0.3688511488511488,0.2532503638700795,0.3490251949364609,0.28105439156295664,0.2611070003787234,0.363036963036963,0.3606621652415234,0.27700297494864246,0.26124537650130486,0.3031657997175239,0.2402581852401347,0.24031968031968032,0.3688511488511488,0.27165348569329983,0.3604049146124719,0.358065934065934,0.24565134695853652,0.3688511488511488,0.3271556459175766,0.3257680696146332,0.29089120058170215,0.2241497307804299,0.3504579532616915,0.354860297808265,0.32699680049427604,0.23511387001225825,0.27086908244445806,0.3264991441066417,0.22315973232470177,0.363036963036963,0.32523860612585187,0.24527472527472527,0.2862210808489126,0.367494364115737,0.24467532467532466,0.25991866693116444,0.3623652143420706,0.24932489738279845,0.3688511488511489,0.29092907092907094,0.25247838845269255,0.3688511488511488,0.319341581095967,0.3663262700086586,0.3179149163515227,0.3030293566520925,0.2737137474981358,0.3688511488511488,0.34778799315384673
900_female,0.15075853350189633,0.18873788656808616,0.3508501280115538,0.19836367826688178,0.2263322884012539,0.2649925563888655,0.18242990654205604,0.2411494426031937,0.24606920852308614,0.296887932461513,0.06650489177015462,0.18560343633088539,0.3599127119494332,0.3395379915998472,0.42046902614473103,0.3805616263246876,0.23466798810703665,0.20665153878882425,0.05359666306796505,0.07502056660639977,0.054941570179754415,0.21971996778390432,0.2791444112314402,0.26155555555555543,0.4387203387014722,0.2594642743526119,0.10386697914983029,0.2861667770785028,0.06236233770882749,0.38827377956718667,0.2663991209211218,0.27614664017194523,0.17561997098008178,0.19902034332112437,0.20249723553262067,0.3716560643720772,0.2607673901897112,0.2571467839472238,0.3079205324066485,0.19931329888496058,0.2078339412888657,0.3354400321484674,0.4265852117126606,0.3281162399551485,0.22829304390725208,0.10584555072811806,0.2776022864019254,0.05088627456057049,0.24460497439648865,0.3540545925483164,0.11171636993977008,0.35892505812913605,0.23674298741203287,0.4457638183512347,0.2120797425749898,0.21061548199724467,0.3688511488511488,1.582876733435784e-308,0.30011017882871427,0.0803566213955278,0.21264157092805347,0.3007495590828924,0.060979980837588044,0.2504180990430177,0.1667004623246005,0.23352923498180114,0.24418791342880997,0.24941073069393951,0.08766089239604766,0.32841724412828843,0.24009711643995074,0.22551241861586685,0.2801248902331935,0.30924050632911393,0.06328670217911703,0.37488810264717165,0.08052522868102685,0.16671515151515148,0.3312065566967527,0.0379338031991786,0.20691300790837197,0.3427810335641982,0.26081602495690015,0.29071772874010526,0.21133077604012984,0.3807721264848587,0.24481082091878076,0.2721268395234758,0.23341660762891975,0.20568837592745257,0.41380564445737555,0.26341799566843865,0.20623184578822285,0.4372844894736492,0.23564664988613207,0.1745114931276187,0.3381337480559875,0.28325233088672874,0.17796090120101693,0.2441887001597496,0.0786053323129049,0.22802985733196057,0.2642556903798874,0.08886593490906773,0.2091803583031653,0.07792229460778688,0.2887598578732993,0.31349156777014364,0.326714022212629,0.05803792439850253,0.19495715227422544
377_female,0.298703290653636,0.22274458452125623,0.33013851506597514,0.20349300112366508,0.22521769418321141,0.2134771495182719,0.2353605445733165,0.2301898162097017,0.23629624704982877,0.28765932792584004,0.2997186129272531,0.22901348499565777,0.3184258051570181,0.31693394425353194,0.4202550901006319,0.3424807224444353,0.22842418235877104,0.19302226634519926,0.30011017882871427,0.30011017882871427,0.30011017882871427,0.21854284121182083,0.27904640564512184,0.2611313131313131,0.2799281309407683,0.09646576497880499,0.279750016619769,0.24724660483603844,0.3001101788287144,0.3108615088987509,0.22356791362094502,0.27207104910985846,0.2489804156972651,0.20217967101517986,0.1952258865921872,0.3483591018241563,0.2225403065003133,0.08592678976298118,0.19863619971806046,0.2015937598875075,0.20524289271032367,0.07777853913930977,0.422617793694263,0.27410764343113436,0.2002783846641764,0.28686162241094415,0.22946750902527074,0.30011017882871427,0.2399414776883687,0.3421000199242876,0.30011017882871427,0.3573153282060454,0.12673438283336286,0.3029645288555056,0.211783851758701,0.21018728823025656,0.363036963036963,0.30011017882871427,6.392565226674205e-309,0.30011017882871427,0.2118471441375377,0.06586494416395261,0.3001101788287143,0.23641178110192324,0.2668194330082275,0.2225097672554847,0.2324834628476013,0.10139889626954962,0.2965461480855608,0.22453547556264175,0.23241427478631055,0.21145406317820112,0.2486258821998894,0.25142857142857145,0.30011017882871427,0.23142503943049575,0.3001101788287144,0.2667900546271256,0.2880658436213992,0.30011017882871427,0.19945914007817472,0.32141715503462975,0.22077415647319595,0.29034183876531205,0.29693516932551134,0.16132389531228863,0.2316898335722745,0.2454800280308339,0.2288489503710056,0.19978739098364212,0.392438900203666,0.07338436632055131,0.20229293196021475,0.42105263157894723,0.2291142274961045,0.2511973714021911,0.24950233281493,0.24702439992065067,0.2442985552553948,0.23841815277279693,0.30011017882871427,0.2232129724959553,0.26163851217384404,0.30011017882871427,0.20776478232618584,0.2913713745332399,0.2808302279226969,0.31289818863210495,0.310643224363251,0.30011017882871427,0.2103060531089777
409_female,0.15075853350189633,0.18873788656808616,0.3419577404053471,0.19836367826688178,0.2263322884012539,0.26499255638886543,0.18242990654205607,0.2411494426031937,0.2460692085230861,0.296887932461513,0.07051248882838687,0.18560343633088539,0.351875808538163,0.33807675722294095,0.4028214131707015,0.36074662724080564,0.2346679881070367,0.20665153878882425,0.08612543911018111,0.10120127528654876,0.09286123055831508,0.21971996778390435,0.2791444112314402,0.26155555555555543,0.40842727776751064,0.25946427435261177,0.08830544569604121,0.28616677707850274,0.08533157912393685,0.37039958895018077,0.2663991209211217,0.27614664017194535,0.17561997098008175,0.1990203433211244,0.20249723553262067,0.351875808538163,0.26076739018971107,0.25714678394722373,0.3022238649664264,0.19931329888496055,0.20783394128886573,0.3354400321484674,0.4078112486909381,0.3281162399551485,0.22829304390725208,0.09081878554380707,0.2776022864019254,0.08572815738476536,0.2446049743964886,0.3419577404053471,0.11509434380286399,0.351875808538163,0.23674298741203287,0.4094375816401443,0.2120797425749898,0.21061548199724467,0.35594160044354095,0.0803566213955278,0.30011017882871427,1.732796521846377e-308,0.2126415709280534,0.30074955908289236,0.08755491962604922,0.2504180990430177,0.16670046232460053,0.23352923498180117,0.2441879134288099,0.2494107306939395,0.08892766104561875,0.32841724412828843,0.24009711643995074,0.2255124186158669,0.2801248902331935,0.30313572836080904,0.08347594398847735,0.351875808538163,0.08390633058203353,0.16671515151515148,0.3312065566967527,0.07771775986188055,0.20691300790837197,0.33807675722294095,0.26081602495690004,0.29071772874010526,0.15816118932028544,0.36074662724080575,0.24481082091878076,0.2721268395234758,0.2334166076289198,0.2056883759274526,0.38684248462718884,0.26341799566843865,0.20623184578822285,0.40842727776751064,0.23564664988613207,0.1745114931276187,0.3380767572229409,0.28325233088672874,0.17796090120101693,0.24418870015974964,0.10899470649661869,0.22802985733196057,0.2642556903798874,0.0766646838001027,0.20918035830316528,0.078432123631891,0.28875985787329916,0.31164896939412867,0.326714022212629,0.061771893079122564,0.19495715227422544
879_male,0.2012140470952497,0.09640023248429852,0.27641711416700077,0.1873473150495506,0.21614420062695924,0.19203112272127187,0.1667523364485981,0.1607904210544845,0.20843998271448988,0.2797550074490978,0.21264157092805344,0.1760080365802965,0.29454228204275945,0.2537928413435876,0.3921209158315001,0.33584011079326836,0.22214073339940532,0.20589912816752215,0.21264157092805344,0.21264157092805347,0.2126415709280534,0.20276005204138525,0.2719655020336159,0.25824242424242416,0.3921209158315,0.2118471441375377,0.2118471441375377,0.14705041230089871,0.2126415709280534,0.3512644172782665,0.21200611533132674,0.19544936038458402,0.1598733676296003,0.1021779288409892,0.1892969037965352,0.3180289868880477,0.1118007058777033,0.2118471441375377,0.19728265297808195,0.16009994560783244,0.19728265297808195,0.24559692244082804,0.40153181781145597,0.2309493380541902,0.1780428500951441,0.21264157092805344,0.1711416967509025,0.2126415709280534,0.21025359668373564,0.28282604324052585,0.2126415709280534,0.3049991057055983,0.2118471441375377,0.40153181781145597,0.2013906868365573,0.1966526417693711,0.31241915584619073,0.21264157092805347,0.2118471441375377,0.2126415709280534,8.318276924577056e-309,0.2118471441375377,0.2126415709280534,0.1935334014679922,0.15666315191824154,0.21402811633886532,0.13709093807862646,0.2118471441375377,0.2126415709280534,0.2315513464004701,0.21970931586124323,0.20511212925006028,0.13496663861028008,0.24054249547920434,0.2126415709280534,0.32449306343823636,0.2126415709280534,0.16193939393939394,0.24677525331120104,0.2126415709280534,0.1908235614944096,0.26027892527228946,0.192617941823515,0.15698938925554862,0.21264157092805347,0.3362611111136104,0.19728265297808195,0.20420462508759632,0.21943398336999886,0.19338742569531825,0.3871913957467612,0.21184714413753766,0.18636123580670716,0.40143865401843826,0.2012140470952497,0.14046285781415202,0.2509843542558682,0.192617941823515,0.16814236872096078,0.23429400449907084,0.21264157092805344,0.20121404709524976,0.25327147275755413,0.2126415709280534,0.1860438132367957,0.21264157092805347,0.2058991281675222,0.30621486570893186,0.2816608453357404,0.21264157092805344,0.19728265297808198
703_male,0.29998205116199217,0.22402334502961244,0.30656966490299825,0.20477176163202127,0.2252176941832114,0.21347714951827193,0.2366393050816727,0.2301898162097017,0.23364197530864195,0.28765932792584004,0.2997186129272531,0.230292245504014,0.31677034212902566,0.3163993890798015,0.3720458553791888,0.3362874779541446,0.22842418235877104,0.19302226634519923,0.3007495590828924,0.30074955908289247,0.30074955908289236,0.21854284121182083,0.27888007054673714,0.2611313131313131,0.27864937043241206,0.08257056946056118,0.28102877712812524,0.23912495990998806,0.30074955908289236,0.3065696649029982,0.223567913620945,0.2683925391368245,0.25025917620562127,0.20345843152353604,0.19650464710054338,0.31031722627122216,0.2225403065003133,0.08720555027133736,0.1986361997180605,0.20287252039586368,0.20524289271032367,0.06938094613115008,0.38315696649029984,0.27246572777937633,0.20027838466417644,0.28686162241094415,0.22946750902527074,0.30074955908289236,0.23364197530864195,0.32751322751322753,0.30074955908289236,0.3465254138911207,0.12801314334171904,0.30168576834714955,0.211783851758701,0.21018728823025654,0.3298658131991465,0.3007495590828924,0.06586494416395261,0.30074955908289236,0.2118471441375377,1.773390081091366e-308,0.30074955908289236,0.23364197530864195,0.2680981935165838,0.22250976725548466,0.2324834628476013,0.10267765677790577,0.29782490859391697,0.22453547556264178,0.23241427478631055,0.21145406317820112,0.2382129636943115,0.24381834215167553,0.30074955908289236,0.23142503943049575,0.30074955908289236,0.2680688151354818,0.2880658436213992,0.30074955908289236,0.19945914007817472,0.3065696649029982,0.22077415647319593,0.29034183876531194,0.2982139298338675,0.16004513480393245,0.23168983357227446,0.23364197530864195,0.2288489503710056,0.19978739098364212,0.3808867372852438,0.09048496714868047,0.20229293196021475,0.38077601410934747,0.2291142274961045,0.2524761319105473,0.23996586492439262,0.23869397921173363,0.24557731576375097,0.23825514295960615,0.3007495590828924,0.2232129724959553,0.26163851217384404,0.30074955908289236,0.20776478232618584,0.29265013504159615,0.28083022792269696,0.31097883597883597,0.30656966490299825,0.30074955908289236,0.21158481361733394
584_male,0.15075853350189633,0.18873788656808616,0.3508501280115538,0.19836367826688175,0.2263322884012539,0.26499255638886543,0.18242990654205607,0.2411494426031937,0.24606920852308617,0.296887932461513,0.08845225045100458,0.18560343633088539,0.3599127119494331,0.3395379915998472,0.429089632576644,0.3805616263246876,0.23466798810703665,0.21215725926366502,0.07246176835025928,0.04068243608179467,0.04720151798275907,0.2197199677839043,0.2791444112314402,0.26155555555555554,0.44007424429909847,0.25946427435261177,0.11792206066424527,0.2861667770785028,0.07731382146347121,0.38827377956718667,0.2663991209211217,0.27614664017194535,0.18405572794646152,0.1990203433211244,0.20249723553262067,0.3716560643720773,0.2607673901897112,0.2571467839472237,0.3079205324066485,0.19931329888496058,0.20783394128886573,0.3354400321484674,0.4281827118882101,0.3281162399551486,0.22829304390725214,0.11401452561195868,0.2776022864019254,0.05240759143778184,0.2446049743964886,0.3540545925483164,0.09052518884196759,0.358925058129136,0.23674298741203287,0.4515924432564672,0.2120797425749898,0.21061548199724467,0.3688511488511488,0.060979980837588044,0.3001101788287143,0.08755491962604922,0.2126415709280534,0.30074955908289236,1.4132973916068583e-308,0.2504180990430178,0.16670046232460056,0.23352923498180111,0.24418791342880997,0.2494107306939395,0.09016351766974412,0.32841724412828843,0.24009711643995074,0.2255124186158669,0.2801248902331934,0.30924050632911393,0.07622600858999085,0.37488810264717165,0.0874773740480228,0.16671515151515148,0.3312065566967527,0.06445645977929626,0.20691300790837197,0.3427810335641982,0.26081602495690004,0.29071772874010526,0.21215725926366502,0.3807721264848587,0.24481082091878079,0.2721268395234757,0.23341660762891978,0.2056883759274526,0.41380564445737555,0.2634179956684386,0.20623184578822285,0.43935631968518685,0.23564664988613204,0.1745114931276187,0.3381337480559875,0.28325233088672874,0.17796090120101693,0.24418870015974958,0.0837385106695091,0.22802985733196057,0.2642556903798874,0.08389778783368573,0.2091803583031653,0.0927836460438149,0.28875985787329916,0.31349156777014364,0.32671402221262896,0.08663797466632572,0.19495715227422544
335_male,0.20396264981882373,0.1935334014679922,0.2072802468325346,0.18514819288302514,0.19302239152652606,0.19074607451454056,0.18410294527548082,0.19302239152652606,0.19302239152652606,0.2703608674060586,0.2504180990430177,0.1819195391619437,0.21898922581283073,0.2005942572550587,0.3676866179974172,0.27057271168945174,0.19081575768837683,0.23480906810368857,0.2504180990430178,0.2504180990430178,0.2504180990430177,0.19204682709281795,0.2649581026118488,0.24987878787878787,0.3793122905121614,0.23641178110192324,0.24131242928721514,0.1935334014679922,0.2504180990430177,0.27571136104833793,0.1835919353340147,0.19592585710303817,0.19081575768837683,0.1935334014679922,0.17992075193512713,0.24247593065811912,0.1935334014679922,0.23641178110192324,0.19841122363653257,0.18995633187772923,0.19841122363653257,0.23641178110192326,0.38034686122147465,0.19841122363653257,0.18586825234600018,0.23190534367769186,0.18586825234600018,0.2504180990430177,0.20214581809314802,0.21383202253808467,0.2504180990430177,0.2784456536801847,0.23641178110192324,0.40234868842689886,0.19137322307906718,0.19081575768837686,0.2532503638700795,0.2504180990430177,0.23641178110192324,0.2504180990430177,0.1935334014679922,0.23364197530864195,0.2504180990430178,1.3819227558034053e-308,0.16743527343683445,0.19074607451454056,0.19353340146799217,0.23641178110192324,0.24552550658361583,0.18740128217039856,0.21290783915921108,0.08103917983358087,0.19137322307906715,0.19302239152652606,0.2504180990430177,0.24894000720830778,0.2504180990430177,0.19302239152652606,0.23615866099526228,0.2504180990430177,0.19204682709281795,0.2348090681036885,0.1956935798569172,0.1835919353340147,0.24708372003449203,0.26070805488368176,0.19841122363653257,0.19395585143658023,0.18907367834246955,0.1851249651584131,0.36916955052237577,0.23641178110192324,0.19302239152652606,0.388649313276337,0.20396264981882373,0.19081575768837683,0.19592585710303817,0.19569357985691715,0.19137322307906718,0.18907367834246958,0.2504180990430177,0.20396264981882373,0.24466650804980566,0.2504180990430177,0.19137322307906718,0.2504180990430177,0.23099922003639833,0.2259524397177436,0.18855489270574255,0.2504180990430178,0.19841122363653257
317_female,0.16181361018736307,0.15666315191824154,0.32697400085237205,0.15173574499148346,0.1551017925216968,0.1965841881285299,0.1512490875172358,0.1551017925216968,0.1587374923969712,0.2703608674060586,0.1667004623246005,0.1507624300429881,0.332954821964474,0.3187872330983075,0.37127909806148107,0.3619424593976922,0.1538851488360775,0.19388811311453769,0.1667004623246005,0.16670046232460056,0.1667004623246005,0.15506123773217617,0.2649581026118488,0.24987878787878784,0.37557790575066907,0.18552762405602255,0.1667004623246005,0.2389326295078045,0.1667004623246005,0.3639792359477655,0.1993973171930425,0.21889235569468962,0.1538851488360775,0.15666315191824148,0.17992075193512713,0.3502311623002677,0.1881338557302213,0.1808926432452464,0.2824401401640959,0.15329710438802824,0.16175277800308213,0.31567848162868034,0.37557790575066907,0.30858139346256785,0.15264822775569792,0.1667004623246005,0.22180364815464976,0.1667004623246005,0.20214581809314802,0.33137318517316894,0.1667004623246005,0.332954821964474,0.16645713358747666,0.37557790575066907,0.15416903236272206,0.1538851488360775,0.3490251949364609,0.1667004623246005,0.2668194330082275,0.16670046232460053,0.15666315191824154,0.2680981935165838,0.16670046232460056,0.16743527343683445,9.562545949907515e-309,0.1537432070727553,0.1566631519182415,0.16645713358747666,0.1667004623246005,0.30858139346256785,0.21290783915921108,0.11762391258253271,0.2268488558171859,0.28508008800902673,0.1667004623246005,0.3505954120426602,0.1667004623246005,0.1551017925216968,0.3090186775106277,0.16670046232460056,0.1587962284141594,0.32527331702700935,0.18823112526459912,0.24803453283100946,0.1912563873793494,0.3623634597180342,0.1617527780030822,0.21085275439775059,0.1532565495985076,0.15141130667531832,0.3755779057506691,0.19343506668767624,0.1551017925216968,0.37557790575066907,0.16181361018736312,0.1538851488360775,0.31597874601058806,0.2331037371242565,0.154169032362722,0.15727595722505094,0.1667004623246005,0.16181361018736312,0.24466650804980566,0.16670046232460056,0.154169032362722,0.1667004623246005,0.24411879109739737,0.3008520052126962,0.30858139346256785,0.1667004623246005,0.16175277800308213
304_male,0.21988846962967912,0.21402811633886532,0.23464178605950536,0.18329108089421525,0.2138611547066484,0.06965669967393223,0.16511682242990655,0.2138611547066484,0.2138611547066484,0.27689951994702866,0.23352923498180117,0.17216294859359846,0.25276695393526394,0.21561664757541046,0.39549064569029435,0.2940647826857729,0.21160717267172008,0.22737827799660643,0.23352923498180114,0.23352923498180114,0.23352923498180117,0.21192439977293218,0.26873131768510805,0.25375757575757574,0.4130900186345946,0.22250976725548466,0.22668498464522382,0.21402811633886532,0.23352923498180117,0.309489089170771,0.20923510582389757,0.21476274752061975,0.21160717267172002,0.21402811633886532,0.18459730925175083,0.27625365878055225,0.2140281163388653,0.22250976725548471,0.21816876481784486,0.1591310851237422,0.21816876481784483,0.22250976725548466,0.4081508889143518,0.21816876481784486,0.1754175769962647,0.2266072320639434,0.15589274969915762,0.23352923498180117,0.20824189222140937,0.24105071513303042,0.23352923498180117,0.27537560364872105,0.22250976725548466,0.4294587103883527,0.21174074197749354,0.21160717267172002,0.28105439156295664,0.23352923498180114,0.2225097672554847,0.23352923498180117,0.21402811633886532,0.22250976725548466,0.23352923498180111,0.19074607451454056,0.1537432070727553,4.0251475012414e-309,0.2140281163388653,0.22250976725548466,0.23261078408486702,0.20603115226589808,0.2173479229720291,0.19647938268627924,0.21192439977293215,0.2138611547066484,0.23352923498180117,0.28271773533074096,0.23352923498180114,0.2138611547066484,0.2431614621157105,0.23352923498180117,0.21192439977293218,0.22027248138377797,0.21467926670451126,0.193258125469916,0.23768657962400241,0.29448578300611483,0.21816876481784486,0.2010511562718991,0.21751370297177372,0.1888098234043476,0.3605528189511489,0.22250976725548466,0.2138611547066484,0.41645334096921427,0.21988846962967906,0.21160717267172002,0.21476274752061975,0.21467926670451126,0.21174074197749354,0.23113161412317018,0.23352923498180117,0.21988846962967906,0.2507732571972401,0.23352923498180117,0.21174074197749354,0.23352923498180117,0.22027248138377797,0.3014990630855714,0.2640398728464346,0.23352923498180117,0.21816876481784486
